id,name,description,price,stock,category,image
897,Nike Training Gloves,Durable gym gloves providing grip and protection during weightlifting or training.,25000.00,30,Sports & Fitness,placeholder.jpg
898,Adidas Gym Gloves,Lightweight gloves designed for strength training and fitness workouts.,22000.00,30,Sports & Fitness,placeholder.jpg
899,Puma Fitness Gloves,Comfortable gloves providing wrist support and better grip in the gym.,20000.00,30,Sports & Fitness,placeholder.jpg
900,Reebok Weightlifting Gloves,Protective gloves designed to enhance grip and prevent hand injuries.,23000.00,30,Sports & Fitness,placeholder.jpg
901,Under Armour Training Gloves,Breathable gloves with padding for weight training and functional workouts.,25500.00,30,Sports & Fitness,placeholder.jpg
902,Nike Yoga Mat 6mm,"Non-slip yoga mat with comfortable cushioning for yoga, pilates, or stretching.",40000.00,20,Sports & Fitness,placeholder.jpg
903,Adidas Yoga Mat 6mm,"Durable, high-density yoga mat with non-slip surface for stability and comfort.",38000.00,20,Sports & Fitness,placeholder.jpg
904,Puma Fitness Mat 6mm,"Lightweight exercise mat for home workouts, yoga, and stretching.",35000.00,20,Sports & Fitness,placeholder.jpg
905,Reebok Non-Slip Yoga Mat 6mm,"Comfortable, durable mat for yoga, pilates, and floor exercises.",36000.00,20,Sports & Fitness,placeholder.jpg
906,Under Armour Exercise Mat 6mm,"Cushioned mat for home and gym workouts, providing stability and comfort.",37000.00,20,Sports & Fitness,placeholder.jpg
907,Nike Jump Rope,"Adjustable jump rope for cardio workouts, made with durable handles and rope.",12000.00,50,Sports & Fitness,placeholder.jpg
908,Adidas Speed Jump Rope,Lightweight jump rope designed for speed training and fitness routines.,13000.00,50,Sports & Fitness,placeholder.jpg
909,Puma Skipping Rope,"Durable rope for cardio, cross-training, and home workouts.",11500.00,50,Sports & Fitness,placeholder.jpg
910,Reebok Adjustable Jump Rope,Easy-to-adjust jump rope with ergonomic handles for fitness training.,12500.00,50,Sports & Fitness,placeholder.jpg
911,Under Armour Jump Rope,Speed rope with comfortable handles for high-intensity workouts.,13000.00,50,Sports & Fitness,placeholder.jpg
912,Nike Dumbbell Set 5kg,Pair of 5kg dumbbells for strength training and home workouts.,40000.00,30,Sports & Fitness,placeholder.jpg
913,Adidas Dumbbell Set 5kg,Durable dumbbells ideal for weight training and toning muscles.,38000.00,30,Sports & Fitness,placeholder.jpg
914,Puma Dumbbell Set 5kg,Compact dumbbell set suitable for home strength workouts.,37000.00,30,Sports & Fitness,placeholder.jpg
915,Reebok Dumbbell Set 5kg,Sturdy dumbbells for functional training and home gym routines.,39000.00,30,Sports & Fitness,placeholder.jpg
916,Under Armour Dumbbell Set 5kg,Ergonomic dumbbells designed for effective home workouts.,42000.00,30,Sports & Fitness,placeholder.jpg
917,Nike Resistance Bands Set,Set of resistance bands with varying tension for strength training and flexibility.,20000.00,40,Sports & Fitness,placeholder.jpg
918,Adidas Resistance Bands Set,Versatile bands suitable for full-body workouts and stretching.,18500.00,40,Sports & Fitness,placeholder.jpg
919,Puma Resistance Bands Set,"Lightweight, portable bands for strength and rehabilitation exercises.",17500.00,40,Sports & Fitness,placeholder.jpg
920,Reebok Resistance Bands Set,Set of bands with different resistance levels for functional training.,19000.00,40,Sports & Fitness,placeholder.jpg
921,Under Armour Resistance Bands Set,"Durable bands for stretching, strength, and mobility exercises.",20500.00,40,Sports & Fitness,placeholder.jpg
922,Nike Kettlebell 8kg,"Cast iron kettlebell for strength, endurance, and full-body workouts.",45000.00,20,Sports & Fitness,placeholder.jpg
923,Adidas Kettlebell 8kg,"Compact, durable kettlebell suitable for home or gym use.",43000.00,20,Sports & Fitness,placeholder.jpg
924,Puma Kettlebell 8kg,Cast iron kettlebell for functional strength training.,42500.00,20,Sports & Fitness,placeholder.jpg
925,Reebok Kettlebell 8kg,Ergonomic kettlebell designed for strength and fitness exercises.,44000.00,20,Sports & Fitness,placeholder.jpg
926,Under Armour Kettlebell 8kg,"Durable kettlebell for strength, cardio, and flexibility workouts.",45500.00,20,Sports & Fitness,placeholder.jpg
927,Nike Pull-Up Bar for Doorway,Adjustable pull-up bar for home upper body strength exercises.,50000.00,15,Sports & Fitness,placeholder.jpg
928,Adidas Doorway Pull-Up Bar,Sturdy pull-up bar for various exercises including chin-ups and leg raises.,48000.00,15,Sports & Fitness,placeholder.jpg
929,Puma Pull-Up Bar for Home,"Compact, easy-to-install pull-up bar suitable for doorway workouts.",47000.00,15,Sports & Fitness,placeholder.jpg
930,Reebok Doorway Pull-Up Bar,Durable steel bar for home strength and resistance training.,49000.00,15,Sports & Fitness,placeholder.jpg
931,Under Armour Pull-Up Bar,"Adjustable bar for home workouts, suitable for pull-ups, chin-ups, and core exercises.",50500.00,15,Sports & Fitness,placeholder.jpg
932,Nike Exercise Ball 65cm,"Stability ball for core strengthening, balance, and flexibility exercises.",35000.00,20,Sports & Fitness,placeholder.jpg
933,Adidas Exercise Ball 65cm,"Anti-burst exercise ball for yoga, pilates, and fitness routines.",33000.00,20,Sports & Fitness,placeholder.jpg
934,Puma Stability Ball 65cm,"Durable ball for balance, stability, and strength workouts.",32500.00,20,Sports & Fitness,placeholder.jpg
935,Reebok Exercise Ball 65cm,"High-quality ball for home and gym workouts, enhancing core stability.",34000.00,20,Sports & Fitness,placeholder.jpg
936,Under Armour Stability Ball 65cm,"Anti-burst ball for pilates, stretching, and strength exercises.",35500.00,20,Sports & Fitness,placeholder.jpg
937,Nike Foam Roller 30cm,High-density foam roller to relieve muscle tension and improve flexibility.,25000.00,25,Sports & Fitness,placeholder.jpg
938,Adidas Foam Roller 30cm,Durable foam roller for self-myofascial release and recovery.,24000.00,25,Sports & Fitness,placeholder.jpg
939,Puma Foam Roller 30cm,Lightweight foam roller ideal for post-workout recovery.,23500.00,25,Sports & Fitness,placeholder.jpg
940,Reebok Foam Roller 30cm,Firm foam roller for deep tissue massage and muscle relief.,24500.00,25,Sports & Fitness,placeholder.jpg
941,Under Armour Foam Roller 30cm,High-density roller for strength training recovery and flexibility.,25500.00,25,Sports & Fitness,placeholder.jpg
942,Pampers Baby Diapers Size 1 (Newborn) 36pcs,"Soft and absorbent diapers designed for newborns, keeping babies dry and comfortable.",10000.00,50,Baby & Kids,placeholder.jpg
943,Huggies Baby Diapers Size 2 (3-6kg) 34pcs,Gentle diapers with breathable material to prevent rashes and irritation.,11000.00,50,Baby & Kids,placeholder.jpg
944,Pampers Baby Wipes 80pcs,Soft and moist wipes suitable for sensitive baby skin and diaper changes.,5500.00,50,Baby & Kids,placeholder.jpg
945,Huggies Baby Wipes 72pcs,Hypoallergenic wipes that clean and soothe baby's delicate skin.,5000.00,50,Baby & Kids,placeholder.jpg
946,Johnson's Baby Shampoo 200ml,"Gentle, tear-free baby shampoo to clean and protect delicate hair and scalp.",6500.00,50,Baby & Kids,placeholder.jpg
947,Johnson's Baby Lotion 200ml,Mild lotion for daily moisturizing and softening of baby's skin.,7500.00,50,Baby & Kids,placeholder.jpg
948,Johnson's Baby Oil 200ml,Nourishing oil to keep baby's skin soft and smooth.,6500.00,50,Baby & Kids,placeholder.jpg
949,Chicco Baby Feeding Bottle 250ml,BPA-free feeding bottle with slow-flow nipple for newborns and infants.,10000.00,30,Baby & Kids,placeholder.jpg
950,Philips Avent Feeding Bottle 260ml,Anti-colic bottle designed to reduce gas and discomfort during feeding.,12000.00,30,Baby & Kids,placeholder.jpg
951,MAM Anti-Colic Baby Bottle 260ml,Soft silicone nipple and anti-colic vent for comfortable feeding.,11500.00,30,Baby & Kids,placeholder.jpg
952,Tommee Tippee Baby Bottle 260ml,Easy-latch bottle with anti-colic technology and ergonomic design.,12000.00,30,Baby & Kids,placeholder.jpg
953,Philips Avent Pacifier 0-6 months,Soft pacifier to soothe newborns and support oral development.,5000.00,50,Baby & Kids,placeholder.jpg
954,MAM Soothing Pacifier 0-6 months,Orthodontic pacifier designed to reduce discomfort and crying.,4500.00,50,Baby & Kids,placeholder.jpg
955,Tommee Tippee Pacifier 0-6 months,"Soft, BPA-free pacifier for babies' comfort and oral health.",5000.00,50,Baby & Kids,placeholder.jpg
956,Baby Walker with Musical Toys,Sturdy baby walker with interactive toys and wheels for mobility and play.,45000.00,20,Baby & Kids,placeholder.jpg
957,Baby Stroller Lightweight Foldable,"Foldable stroller with adjustable seat, ideal for newborns and toddlers.",85000.00,15,Baby & Kids,placeholder.jpg
958,Baby Car Seat Infant 0-12 months,"Safe, padded car seat with adjustable harness for infant safety.",95000.00,15,Baby & Kids,placeholder.jpg
959,Chicco Baby High Chair Adjustable,Adjustable high chair for comfortable feeding and easy cleaning.,75000.00,15,Baby & Kids,placeholder.jpg
960,Fisher-Price Baby Rocker,Rocking chair for infants with soothing vibrations and music.,60000.00,20,Baby & Kids,placeholder.jpg
961,Baby Swing Electric with Music,Electric swing for babies with multiple speeds and calming music.,90000.00,15,Baby & Kids,placeholder.jpg
962,Baby Play Mat Foam 120x180cm,"Soft, colorful play mat with patterns for baby's comfort and sensory stimulation.",25000.00,20,Baby & Kids,placeholder.jpg
963,Soft Plush Baby Toy Set (5pcs),"Set of cuddly, safe toys suitable for newborns and toddlers.",15000.00,30,Baby & Kids,placeholder.jpg
964,Baby Rattles Set 3pcs,Colorful rattles for sensory development and fun for babies.,7500.00,50,Baby & Kids,placeholder.jpg
965,Teether Silicone Baby Toy,"Soft teether to soothe gums during teething, safe for infants.",6500.00,50,Baby & Kids,placeholder.jpg
966,Baby Bath Tub Foldable Plastic 80cm,Compact baby bathtub with foldable design and non-slip base.,35000.00,20,Baby & Kids,placeholder.jpg
967,Baby Towels Hooded Cotton 2pcs,Soft cotton hooded towels to dry babies comfortably after baths.,10000.00,30,Baby & Kids,placeholder.jpg
968,Baby Washcloth Cotton 5pcs,Soft washcloths suitable for sensitive baby skin.,5500.00,40,Baby & Kids,placeholder.jpg
969,Baby Shampoo Comb & Brush Set,Gentle comb and brush set for delicate hair and scalp care.,6500.00,40,Baby & Kids,placeholder.jpg
970,Baby Diaper Bag Large Capacity,"Multi-compartment bag for diapers, bottles, and baby essentials.",35000.00,15,Baby & Kids,placeholder.jpg
971,Baby Blanket Fleece Soft 100x150cm,Cozy fleece blanket to keep babies warm and comfortable.,12000.00,30,Baby & Kids,placeholder.jpg
972,Baby Socks Cotton 5 Pairs,Soft cotton socks to keep baby's feet warm and snug.,4500.00,50,Baby & Kids,placeholder.jpg
973,Baby Mittens 3 Pairs,Soft mittens to protect babies' hands and prevent scratching.,3500.00,50,Baby & Kids,placeholder.jpg
974,Baby Shoes First Walkers Soft Sole,Comfortable first walker shoes for infants learning to walk.,15000.00,25,Baby & Kids,placeholder.jpg
975,Baby Sandals Soft Rubber Sole,Lightweight sandals for toddlers with flexible sole for walking.,12000.00,25,Baby & Kids,placeholder.jpg
976,Baby Hats Cotton 3pcs,Soft cotton hats to keep newborns warm and protect from sun.,5500.00,40,Baby & Kids,placeholder.jpg
977,Baby Swaddle Blanket Cotton 2pcs,Soft swaddle blankets for safe and comfortable sleeping.,10000.00,30,Baby & Kids,placeholder.jpg
978,Baby Crib Sheet Set 2pcs 120x60cm,"Soft, breathable sheets designed for cribs to ensure comfortable sleep.",12500.00,20,Baby & Kids,placeholder.jpg
979,Baby Crib Mobile Musical Toy,Colorful musical mobile to entertain and soothe babies in cribs.,25000.00,20,Baby & Kids,placeholder.jpg
980,Baby Night Light LED Soft Glow,"Night light with soft glow for baby's room, safe and energy-efficient.",10000.00,20,Baby & Kids,placeholder.jpg
981,Baby Thermometer Digital,Fast and accurate digital thermometer for monitoring baby's temperature.,15000.00,20,Baby & Kids,placeholder.jpg
982,Baby Nail Clippers with File,Safe nail clippers and file set to trim babies' nails without injury.,6500.00,30,Baby & Kids,placeholder.jpg
983,Baby Safety Corner Protectors 8pcs,Soft corner guards to prevent injuries on sharp furniture edges.,7500.00,30,Baby & Kids,placeholder.jpg
984,Baby Safety Cabinet Locks 4pcs,Adhesive safety locks to prevent babies from accessing cabinets.,8000.00,30,Baby & Kids,placeholder.jpg
985,Baby Safety Outlet Covers 10pcs,Protective covers to prevent electrical accidents for babies.,5500.00,40,Baby & Kids,placeholder.jpg
986,Baby Feeding Spoon Soft Silicone 2pcs,"Soft, flexible spoons for feeding infants without hurting gums.",4500.00,40,Baby & Kids,placeholder.jpg
987,Baby Feeding Bowl Suction Base 2pcs,Non-slip bowls for safe feeding and minimizing spills.,7500.00,30,Baby & Kids,placeholder.jpg
988,Baby Sippy Cup Spill-Proof 200ml,Spill-proof sippy cup for toddlers transitioning from bottle to cup.,8500.00,30,Baby & Kids,placeholder.jpg
989,Baby Water Bottle BPA-Free 250ml,"Safe water bottle for toddlers, lightweight and easy to hold.",6500.00,30,Baby & Kids,placeholder.jpg
990,Baby Food Storage Container 4pcs,Stackable containers for storing homemade baby food safely.,12000.00,30,Baby & Kids,placeholder.jpg
991,Baby High Chair Cushion Seat Pad,"Soft, washable cushion pad for high chairs providing comfort and hygiene.",10000.00,20,Baby & Kids,placeholder.jpg
992,Samsung HW-Q60T Soundbar,"5.1ch soundbar with DTS Virtual:X, wireless subwoofer, clear dialogue, and deep bass for home cinema.",650000.00,10,TV & Audio,placeholder.jpg
993,LG SN7Y 3.1.2ch Soundbar,"Dolby Atmos soundbar with wireless subwoofer, AI Sound Pro, and Bluetooth streaming support.",880000.00,7,TV & Audio,placeholder.jpg
994,Sony SRS-XB33 Portable Speaker,"Waterproof Bluetooth speaker with Extra Bass, 24-hour battery, and durable outdoor design.",280000.00,15,TV & Audio,placeholder.jpg
995,JBL Charge 5 Bluetooth Speaker,"Portable speaker with deep bass, IP67 waterproof, USB-C charging, and 20-hour battery life.",210000.00,20,TV & Audio,placeholder.jpg
996,Bose SoundTouch 300 Soundbar,"Sleek soundbar with wireless music streaming, Dolby Digital, and Wi-Fi connectivity.",1200000.00,6,TV & Audio,placeholder.jpg
997,Philips 70-inch 4K UHD Smart TV,"70-inch LED TV with 4K UHD, HDR10+, Ambilight, and built-in smart apps for streaming entertainment.",2200000.00,5,TV & Audio,placeholder.jpg
998,Hisense 65-inch 4K U8G TV,"65-inch Hisense TV with Quantum Dot display, Dolby Vision, 120Hz refresh rate, and smart platform.",1900000.00,5,TV & Audio,placeholder.jpg
999,Samsung 55-inch The Serif QLED,"Premium design TV with 55-inch QLED display, HDR10+, Smart Hub, and unique furniture-style aesthetics.",2400000.00,4,TV & Audio,placeholder.jpg
1000,LG 55-inch OLED A2 Series,"OLED TV with 4K resolution, webOS, Dolby Vision IQ, and AI Picture Pro for perfect visuals.",2200000.00,5,TV & Audio,placeholder.jpg
1001,Sony X85K 55-inch 4K LED TV,"55-inch 4K HDR LED TV with X1 Processor, Triluminos Pro, and Google TV for streaming apps.",1350000.00,6,TV & Audio,placeholder.jpg
1002,JBL PartyBox 100,"Portable party speaker with 160W sound, RGB lights, Bluetooth connectivity, and long-lasting battery.",650000.00,8,TV & Audio,placeholder.jpg
1003,Samsung HW-Q800B 3.1.2ch Soundbar,"Dolby Atmos & DTS:X soundbar with wireless subwoofer, immersive cinema-quality audio for home.",1300000.00,6,TV & Audio,placeholder.jpg
1004,Bose Solo 5 TV Soundbar,"Compact soundbar with dialogue enhancement, Bluetooth streaming, and easy setup for small rooms.",420000.00,10,TV & Audio,placeholder.jpg
1005,Sony HT-RT3 5.1ch Home Theater,"5.1 channel sound system with wireless subwoofer, rear speakers, and Dolby Digital for immersive sound.",780000.00,6,TV & Audio,placeholder.jpg
1006,LG 65-inch NanoCell 90 Series,"65-inch TV with NanoCell technology, 4K resolution, HDR support, and AI ThinQ for smart features.",2500000.00,4,TV & Audio,placeholder.jpg
1007,TCL 65-inch P735 QLED 4K Smart TV,"QLED TV with 65-inch 4K display, HDR10+, Dolby Vision, Android TV OS, and built-in Chromecast.",1800000.00,5,TV & Audio,placeholder.jpg
1008,Sony SRS-XG300 Outdoor Bluetooth,"Portable waterproof speaker with Extra Bass, 24-hour battery, and rugged design for outdoor use.",480000.00,10,TV & Audio,placeholder.jpg
1009,LG XBOOM Go PL7 Bluetooth Speaker,"Portable speaker with rich sound, IPX5 splash-proof, and long battery life for outdoor activities.",180000.00,15,TV & Audio,placeholder.jpg
1010,Samsung QN95B Neo QLED 65-inch,"Premium 65-inch Neo QLED TV with Quantum Matrix Technology, HDR10+, Dolby Atmos, and Smart Hub integration.",3500000.00,4,TV & Audio,placeholder.jpg
1011,Bose Portable Smart Speaker,"Compact smart speaker with Wi-Fi & Bluetooth streaming, Alexa built-in, and 360° room-filling sound.",720000.00,8,TV & Audio,placeholder.jpg
1012,Modern Wooden Dining Table 6-Seater,"Stylish solid wood dining table with seating for six, durable and elegant finish.",250000.00,10,Furniture & Decor,placeholder.jpg
1013,Oak Wood Coffee Table,"Compact coffee table made from oak with smooth surface, perfect for living rooms.",120000.00,15,Furniture & Decor,placeholder.jpg
1014,Corner Sofa 3-Seater Fabric,Comfortable L-shaped sofa with soft fabric cushions and sturdy frame.,350000.00,10,Furniture & Decor,placeholder.jpg
1015,Recliner Armchair Leather,Ergonomic leather recliner with padded armrests for ultimate relaxation.,200000.00,12,Furniture & Decor,placeholder.jpg
1016,Wooden TV Stand with Storage,Durable TV stand with multiple shelves for media equipment and décor.,150000.00,15,Furniture & Decor,placeholder.jpg
1017,Bookshelf 5-Tier Wooden,"Spacious bookshelf with five tiers, perfect for books, décor, and storage.",90000.00,15,Furniture & Decor,placeholder.jpg
1018,Nightstand Bedside Table,Compact wooden nightstand with drawer for bedroom essentials.,45000.00,20,Furniture & Decor,placeholder.jpg
1019,Wardrobe 3-Door Wooden,Large wardrobe with hanging space and shelves for organized storage.,320000.00,10,Furniture & Decor,placeholder.jpg
1020,King Size Bed Frame Wooden,"Solid wooden bed frame with modern design, suitable for king-size mattress.",400000.00,8,Furniture & Decor,placeholder.jpg
1021,Queen Size Bed Frame Fabric,Stylish fabric upholstered bed frame with durable wooden support.,350000.00,10,Furniture & Decor,placeholder.jpg
1022,Folding Dining Table Set 4-Seater,"Space-saving foldable table with four chairs, ideal for small apartments.",180000.00,10,Furniture & Decor,placeholder.jpg
1023,Adjustable Office Chair Ergonomic,"Comfortable swivel chair with lumbar support, height adjustable for office use.",95000.00,15,Furniture & Decor,placeholder.jpg
1024,Wooden Study Desk with Drawer,"Compact study desk with drawer and smooth surface, ideal for students.",85000.00,15,Furniture & Decor,placeholder.jpg
1025,Fabric Ottoman Storage Box,"Soft ottoman with hidden storage, suitable for living room or bedroom.",65000.00,15,Furniture & Decor,placeholder.jpg
1026,Wall Mounted Shelf Set 3pcs,"Stylish floating shelves for displaying décor, books, and accessories.",25000.00,20,Furniture & Decor,placeholder.jpg
1027,Wooden Shoe Rack 3-Tier,Sturdy shoe rack with three tiers to keep footwear organized.,40000.00,20,Furniture & Decor,placeholder.jpg
1028,Wooden Dressing Table with Mirror,Elegant dressing table with drawers and large mirror for bedroom use.,200000.00,10,Furniture & Decor,placeholder.jpg
1029,Bedside Lamp Wooden Base,Decorative table lamp with wooden base and fabric shade.,15000.00,30,Furniture & Decor,placeholder.jpg
1030,LED Floor Lamp Modern Design,Energy-efficient LED floor lamp with adjustable brightness.,35000.00,20,Furniture & Decor,placeholder.jpg
1031,Wall Clock Vintage Design,Decorative wall clock with vintage wooden frame and quartz movement.,12000.00,30,Furniture & Decor,placeholder.jpg
1032,Canvas Wall Art Painting 60x40cm,High-quality canvas painting for living room or bedroom décor.,18000.00,20,Furniture & Decor,placeholder.jpg
1033,Wooden Shoe Cabinet 4-Tier,Compact wooden cabinet with four compartments for shoes and storage.,60000.00,15,Furniture & Decor,placeholder.jpg
1034,Plastic Storage Bin Set 3pcs,"Durable plastic bins for organizing toys, clothes, and household items.",25000.00,25,Furniture & Decor,placeholder.jpg
1035,Fabric Bean Bag Chair,Comfortable bean bag chair with soft fabric cover for kids or adults.,80000.00,15,Furniture & Decor,placeholder.jpg
1036,Kids Study Desk with Chair Set,Adjustable desk and chair set for children with sturdy design.,95000.00,15,Furniture & Decor,placeholder.jpg
1037,Wooden Crib Baby Bed,Safe and durable wooden crib with adjustable mattress height.,250000.00,8,Furniture & Decor,placeholder.jpg
1038,Kids Wardrobe Wooden 2-Door,Compact wardrobe for children with hanging and shelf storage.,180000.00,10,Furniture & Decor,placeholder.jpg
1039,Baby Changing Table Wooden,Wooden changing table with shelves and safety rails for baby care.,150000.00,10,Furniture & Decor,placeholder.jpg
1040,Kids Toy Storage Organizer 4-Tier,"Multi-level organizer for toys, books, and games for kids room.",50000.00,20,Furniture & Decor,placeholder.jpg
1041,Kids Rocking Chair Wooden,Comfortable wooden rocking chair for children with smooth finish.,45000.00,15,Furniture & Decor,placeholder.jpg
1042,Nursery Glider Chair Fabric,Soft fabric glider chair for nursing and baby care comfort.,180000.00,10,Furniture & Decor,placeholder.jpg
1043,Baby Playpen Foldable Safety,"Foldable playpen for babies, safe and portable for indoor use.",120000.00,10,Furniture & Decor,placeholder.jpg
1044,Kids Table and Chair Set 2pcs,Colorful wooden table with matching chairs for toddlers.,55000.00,15,Furniture & Decor,placeholder.jpg
1045,Wall Sticker Decals Kids Room,Removable decorative wall stickers to brighten up children's rooms.,8500.00,50,Furniture & Decor,placeholder.jpg
1046,Kids Floor Rug Soft Play Mat,Cushioned rug for safe and comfortable playtime.,25000.00,20,Furniture & Decor,placeholder.jpg
1047,Wooden Coat Rack Stand,Free-standing coat rack for hallways or kids rooms.,35000.00,15,Furniture & Decor,placeholder.jpg
1048,Fabric Storage Basket Large,"Soft fabric basket for toys, clothes, or laundry storage.",25000.00,20,Furniture & Decor,placeholder.jpg
1049,Wooden Bedside Cabinet Drawer,Compact bedside cabinet with single drawer for bedroom essentials.,50000.00,15,Furniture & Decor,placeholder.jpg
1050,Mirror Wall Hanging 60x80cm,Elegant rectangular wall mirror for bedroom or living area.,35000.00,20,Furniture & Decor,placeholder.jpg
1051,Wooden Coffee Table Round,"Round coffee table made from solid wood, stylish and durable.",85000.00,15,Furniture & Decor,placeholder.jpg
1052,Fabric Sofa 2-Seater,Comfortable 2-seater fabric sofa with soft cushions and sturdy frame.,180000.00,10,Furniture & Decor,placeholder.jpg
1053,Wooden Side Table Small,"Compact side table for living room or bedroom, perfect for lamps and décor.",25000.00,20,Furniture & Decor,placeholder.jpg
1054,Bookshelf Corner Wooden 4-Tier,Space-saving corner shelf with four tiers for books and display items.,70000.00,15,Furniture & Decor,placeholder.jpg
1055,Wall Mounted Coat Hooks Set 5pcs,"Decorative hooks for coats, bags, or accessories in entryways or bedrooms.",10000.00,30,Furniture & Decor,placeholder.jpg
1056,Wooden TV Stand 2 Shelves,Durable stand with two shelves for TV and entertainment devices.,120000.00,15,Furniture & Decor,placeholder.jpg
1057,Fabric Armchair Soft Cushions,"Comfortable armchair with soft cushions, suitable for living or reading corners.",150000.00,12,Furniture & Decor,placeholder.jpg
1058,Wooden Dining Chair Set of 2,Pair of sturdy wooden dining chairs with modern design and smooth finish.,50000.00,15,Furniture & Decor,placeholder.jpg
1059,Wall Mounted Shelf 2pcs,"Floating shelves for décor, books, and small household items.",18000.00,20,Furniture & Decor,placeholder.jpg
1060,Wooden Bed Frame Single Size,Single wooden bed frame with durable construction and modern finish.,200000.00,12,Furniture & Decor,placeholder.jpg
1061,Upholstered Headboard Queen Size,"Fabric upholstered headboard with soft padding, ideal for queen beds.",120000.00,10,Furniture & Decor,placeholder.jpg
1062,Wooden Dining Table 4-Seater,"Compact dining table with four chairs, perfect for small dining spaces.",200000.00,10,Furniture & Decor,placeholder.jpg
1063,Fabric Sofa 3-Seater,Comfortable sofa with soft fabric upholstery and sturdy wooden frame.,220000.00,12,Furniture & Decor,placeholder.jpg
1064,Recliner Sofa 2-Seater Leather,Stylish leather recliner sofa with padded armrests and adjustable footrest.,250000.00,10,Furniture & Decor,placeholder.jpg
1065,Wooden TV Stand 3 Drawers,Spacious TV stand with three drawers and open shelves for storage and décor.,180000.00,12,Furniture & Decor,placeholder.jpg
1066,Wall Mirror Round 50cm,"Modern round wall mirror with wooden frame, perfect for living rooms or bedrooms.",25000.00,20,Furniture & Decor,placeholder.jpg
1067,Floating Shelf Wooden 4pcs,"Set of four floating shelves for décor, books, or kitchen accessories.",22000.00,20,Furniture & Decor,placeholder.jpg
1068,Kids Wooden Chair Set 2pcs,"Colorful wooden chairs designed for children, durable and safe.",45000.00,15,Furniture & Decor,placeholder.jpg
1069,Kids Study Desk with Drawer,Compact study desk with storage drawer for children's homework and supplies.,85000.00,15,Furniture & Decor,placeholder.jpg
1070,Baby Crib Bedding Set 3pcs,"Soft bedding set for baby cribs including sheet, blanket, and pillow cover.",25000.00,20,Furniture & Decor,placeholder.jpg
1071,Baby Room Curtain Set 2pcs,Decorative curtains for baby's room with playful patterns and soft fabric.,18000.00,20,Furniture & Decor,placeholder.jpg
1072,Wooden Shoe Cabinet 6-Tier,Tall shoe cabinet with six tiers to organize shoes and keep rooms tidy.,80000.00,15,Furniture & Decor,placeholder.jpg
1073,Fabric Storage Ottoman Large,"Soft ottoman with hidden storage compartment for toys, clothes, or blankets.",90000.00,15,Furniture & Decor,placeholder.jpg
1074,Kids Toy Chest Wooden,Wooden toy chest with hinged lid for safe and organized storage of toys.,70000.00,20,Furniture & Decor,placeholder.jpg
1075,Baby Rocking Chair Fabric,"Comfortable rocking chair for nursery or playroom, soft cushioned seat.",60000.00,15,Furniture & Decor,placeholder.jpg
1076,Wooden Wardrobe 2-Door,Compact 2-door wardrobe with hanging and shelf space for bedroom storage.,200000.00,10,Furniture & Decor,placeholder.jpg
1077,Wooden Nightstand 2-Drawers,"Bedside cabinet with two drawers for bedroom essentials, durable construction.",55000.00,20,Furniture & Decor,placeholder.jpg
1078,Wooden Coffee Table with Drawer,Stylish coffee table with drawer for storage and smooth polished surface.,100000.00,15,Furniture & Decor,placeholder.jpg
1079,Fabric Armchair Modern,"Soft cushioned armchair with sturdy frame, ideal for reading corners.",140000.00,12,Furniture & Decor,placeholder.jpg
1080,Wooden Bookshelf 6-Tier,"Tall bookshelf with six shelves for books, décor, and household items.",120000.00,15,Furniture & Decor,placeholder.jpg
1081,Wooden Dressing Table with Stool,Elegant dressing table with drawers and matching stool for bedroom use.,200000.00,10,Furniture & Decor,placeholder.jpg
1082,Fabric Sofa Bed 2-Seater,Convertible sofa bed with soft cushions and sturdy frame for living rooms.,210000.00,10,Furniture & Decor,placeholder.jpg
1083,Wooden Bedside Cabinet Single Drawer,Simple bedside cabinet with one drawer for bedroom essentials.,45000.00,20,Furniture & Decor,placeholder.jpg
1084,LED Floor Lamp Modern Style,Tall LED floor lamp with adjustable brightness for reading or ambient lighting.,40000.00,20,Furniture & Decor,placeholder.jpg
1085,Wall Mounted Coat Rack 5 Hooks,Wooden wall-mounted coat rack for entryway or bedroom use.,12000.00,30,Furniture & Decor,placeholder.jpg
1086,Fabric Bean Bag Chair Large,Soft and comfortable bean bag chair for living rooms or kids rooms.,85000.00,15,Furniture & Decor,placeholder.jpg
1087,Kids Play Table with Chairs Set,Colorful play table with matching chairs for children's activities.,65000.00,15,Furniture & Decor,placeholder.jpg
1088,Wooden Crib Mobile Musical Toy,"Musical mobile to entertain and soothe babies in cribs, colorful design.",30000.00,20,Furniture & Decor,placeholder.jpg
1089,Baby Changing Table with Storage,Sturdy wooden changing table with drawers and shelves for baby essentials.,160000.00,10,Furniture & Decor,placeholder.jpg
1090,Kids Floor Rug Soft Play Mat 120x180cm,Soft cushioned rug for safe and comfortable playtime for children.,28000.00,20,Furniture & Decor,placeholder.jpg
1091,Nursery Glider Chair Leather,Comfortable leather glider chair for nursing and baby care.,180000.00,10,Furniture & Decor,placeholder.jpg
1092,Wooden Side Table Small,"Compact side table for living room or bedroom, perfect for lamps or décor.",30000.00,20,Furniture & Decor,placeholder.jpg
